Brincode;Studiejaar;Type_HO;Isatcode;Groepeernaam;Faculteit;Herkomst;Hogerejaars;Herinschrijving;Aantal;meercode_V
21PB;2016;B;56604;B Psychologie;SOW;N;N;N;563;1.29
21PB;2016;B;56604;B Psychologie;SOW;E;N;N;108;1.29
21PB;2016;B;56604;B Psychologie;SOW;R;N;N;45;1.29
21PB;2016;B;56551;B Geneeskunde;MED;N;N;N;481;1.29
21PB;2016;B;56551;B Geneeskunde;MED;E;N;N;87;1.29
21PB;2016;B;56551;B Geneeskunde;MED;R;N;N;37;1.29
21PB;2016;B;50300;B Kunstmatige Intelligentie;SOW;N;N;N;341;1.29
21PB;2016;B;50300;B Kunstmatige Intelligentie;SOW;E;N;N;161;1.29
21PB;2016;B;50300;B Kunstmatige Intelligentie;SOW;R;N;N;79;1.29
21PB;2016;B;50645;B Bedrijfskunde;MAN;N;N;N;347;1.29
21PB;2016;B;50645;B Bedrijfskunde;MAN;E;N;N;133;1.29
21PB;2016;B;50645;B Bedrijfskunde;MAN;R;N;N;50;1.29
21PB;2016;B;56990;B Biomedische Wetenschappen;MED;N;N;N;310;1.29
21PB;2016;B;56990;B Biomedische Wetenschappen;MED;E;N;N;41;1.29
21PB;2016;B;56990;B Biomedische Wetenschappen;MED;R;N;N;17;1.29
21PB;2016;B;56615;B Communicatiewetenschap;SOW;N;N;N;261;1.29
21PB;2016;B;56615;B Communicatiewetenschap;SOW;E;N;N;45;1.29
21PB;2016;B;56615;B Communicatiewetenschap;SOW;R;N;N;15;1.29
21PB;2016;B;56981;B Politicologie;MAN;N;N;N;241;1.29
21PB;2016;B;56981;B Politicologie;MAN;E;N;N;58;1.29
21PB;2016;B;56981;B Politicologie;MAN;R;N;N;22;1.29
21PB;2016;B;56034;B Geschiedenis;FdL;N;N;N;189;1.29
21PB;2016;B;56034;B Geschiedenis;FdL;E;N;N;31;1.29
21PB;2016;B;56034;B Geschiedenis;FdL;R;N;N;10;1.29
21PB;2016;B;56980;B Wiskunde;FNWI;N;N;N;142;1.29
21PB;2016;B;56980;B Wiskunde;FNWI;E;N;N;49;1.29
21PB;2016;B;56980;B Wiskunde;FNWI;R;N;N;22;1.29
21PB;2016;B;56984;B Natuurkunde;FNWI;N;N;N;116;1.29
21PB;2016;B;56984;B Natuurkunde;FNWI;E;N;N;45;1.29
21PB;2016;B;56984;B Natuurkunde;FNWI;R;N;N;26;1.29
21PB;2016;B;56857;B Scheikunde;FNWI;N;N;N;96;1.29
21PB;2016;B;56857;B Scheikunde;FNWI;E;N;N;28;1.29
21PB;2016;B;56857;B Scheikunde;FNWI;R;N;N;13;1.29
21PB;2016;B;56081;B Filosofie;FdL;N;N;N;83;1.29
21PB;2016;B;56081;B Filosofie;FdL;E;N;N;20;1.29
21PB;2016;B;56081;B Filosofie;FdL;R;N;N;9;1.29
21PB;2016;M;60139;M Rechtsgeleerdheid;JUR;N;N;N;170;1.1
21PB;2016;M;60139;M Rechtsgeleerdheid;JUR;E;N;N;39;1.1
21PB;2016;M;60139;M Rechtsgeleerdheid;JUR;R;N;N;17;1.1
21PB;2016;M;60720;M Cognitive Neuroscience;SOW;N;N;N;98;1.1
21PB;2016;M;60720;M Cognitive Neuroscience;SOW;E;N;N;72;1.1
21PB;2016;M;60720;M Cognitive Neuroscience;SOW;R;N;N;41;1.1
21PB;2016;M;60300;M Informatica;SOW;N;N;N;88;1.1
21PB;2016;M;60300;M Informatica;SOW;E;N;N;56;1.1
21PB;2016;M;60300;M Informatica;SOW;R;N;N;32;1.1
21PB;2016;M;60710;M Molecular Mechanisms of Disease;FNWI;N;N;N;57;1.1
21PB;2016;M;60710;M Molecular Mechanisms of Disease;FNWI;E;N;N;44;1.1
21PB;2016;M;60710;M Molecular Mechanisms of Disease;FNWI;R;N;N;26;1.1
21PB;2016;M;60450;M Bestuurskunde;MAN;N;N;N;74;1.1
21PB;2016;M;60450;M Bestuurskunde;MAN;E;N;N;26;1.1
21PB;2016;M;60450;M Bestuurskunde;MAN;R;N;N;14;1.1
21PB;2016;M;60815;M Linguistiek;FdL;N;N;N;44;1.1
21PB;2016;M;60815;M Linguistiek;FdL;E;N;N;30;1.1
21PB;2016;M;60815;M Linguistiek;FdL;R;N;N;17;1.1
