Brincode;Studiejaar;Type_HO;Isatcode;Groepeernaam;Faculteit;Herkomst;Hogerejaars;Herinschrijving;Aantal;meercode_V
21PB;2017;B;56604;B Psychologie;SOW;N;N;N;327;1.31
21PB;2017;B;56604;B Psychologie;SOW;E;N;N;70;1.31
21PB;2017;B;56604;B Psychologie;SOW;R;N;N;29;1.31
21PB;2017;B;56551;B Geneeskunde;MED;N;N;N;346;1.31
21PB;2017;B;56551;B Geneeskunde;MED;E;N;N;56;1.31
21PB;2017;B;56551;B Geneeskunde;MED;R;N;N;24;1.31
21PB;2017;B;50300;B Kunstmatige Intelligentie;SOW;N;N;N;258;1.31
21PB;2017;B;50300;B Kunstmatige Intelligentie;SOW;E;N;N;97;1.31
21PB;2017;B;50300;B Kunstmatige Intelligentie;SOW;R;N;N;52;1.31
21PB;2017;B;50645;B Bedrijfskunde;MAN;N;N;N;206;1.31
21PB;2017;B;50645;B Bedrijfskunde;MAN;E;N;N;83;1.31
21PB;2017;B;50645;B Bedrijfskunde;MAN;R;N;N;35;1.31
21PB;2017;B;56990;B Biomedische Wetenschappen;MED;N;N;N;181;1.31
21PB;2017;B;56990;B Biomedische Wetenschappen;MED;E;N;N;32;1.31
21PB;2017;B;56990;B Biomedische Wetenschappen;MED;R;N;N;13;1.31
21PB;2017;B;56615;B Communicatiewetenschap;SOW;N;N;N;154;1.31
21PB;2017;B;56615;B Communicatiewetenschap;SOW;E;N;N;23;1.31
21PB;2017;B;56615;B Communicatiewetenschap;SOW;R;N;N;9;1.31
21PB;2017;B;56981;B Politicologie;MAN;N;N;N;139;1.31
21PB;2017;B;56981;B Politicologie;MAN;E;N;N;38;1.31
21PB;2017;B;56981;B Politicologie;MAN;R;N;N;15;1.31
21PB;2017;B;56034;B Geschiedenis;FdL;N;N;N;119;1.31
21PB;2017;B;56034;B Geschiedenis;FdL;E;N;N;19;1.31
21PB;2017;B;56034;B Geschiedenis;FdL;R;N;N;8;1.31
21PB;2017;B;56980;B Wiskunde;FNWI;N;N;N;98;1.31
21PB;2017;B;56980;B Wiskunde;FNWI;E;N;N;33;1.31
21PB;2017;B;56980;B Wiskunde;FNWI;R;N;N;15;1.31
21PB;2017;B;56984;B Natuurkunde;FNWI;N;N;N;84;1.31
21PB;2017;B;56984;B Natuurkunde;FNWI;E;N;N;31;1.31
21PB;2017;B;56984;B Natuurkunde;FNWI;R;N;N;17;1.31
21PB;2017;B;56857;B Scheikunde;FNWI;N;N;N;55;1.31
21PB;2017;B;56857;B Scheikunde;FNWI;E;N;N;16;1.31
21PB;2017;B;56857;B Scheikunde;FNWI;R;N;N;9;1.31
21PB;2017;B;56081;B Filosofie;FdL;N;N;N;50;1.31
21PB;2017;B;56081;B Filosofie;FdL;E;N;N;14;1.31
21PB;2017;B;56081;B Filosofie;FdL;R;N;N;6;1.31
21PB;2017;M;60139;M Rechtsgeleerdheid;JUR;N;N;N;142;1.08
21PB;2017;M;60139;M Rechtsgeleerdheid;JUR;E;N;N;29;1.08
21PB;2017;M;60139;M Rechtsgeleerdheid;JUR;R;N;N;15;1.08
21PB;2017;M;60720;M Cognitive Neuroscience;SOW;N;N;N;98;1.08
21PB;2017;M;60720;M Cognitive Neuroscience;SOW;E;N;N;53;1.08
21PB;2017;M;60720;M Cognitive Neuroscience;SOW;R;N;N;29;1.08
21PB;2017;M;60300;M Informatica;SOW;N;N;N;74;1.08
21PB;2017;M;60300;M Informatica;SOW;E;N;N;51;1.08
21PB;2017;M;60300;M Informatica;SOW;R;N;N;27;1.08
21PB;2017;M;60710;M Molecular Mechanisms of Disease;FNWI;N;N;N;51;1.08
21PB;2017;M;60710;M Molecular Mechanisms of Disease;FNWI;E;N;N;34;1.08
21PB;2017;M;60710;M Molecular Mechanisms of Disease;FNWI;R;N;N;22;1.08
21PB;2017;M;60450;M Bestuurskunde;MAN;N;N;N;58;1.08
21PB;2017;M;60450;M Bestuurskunde;MAN;E;N;N;23;1.08
21PB;2017;M;60450;M Bestuurskunde;MAN;R;N;N;11;1.08
21PB;2017;M;60815;M Linguistiek;FdL;N;N;N;39;1.08
21PB;2017;M;60815;M Linguistiek;FdL;E;N;N;27;1.08
21PB;2017;M;60815;M Linguistiek;FdL;R;N;N;13;1.08
