Brincode;Studiejaar;Type_HO;Isatcode;Groepeernaam;Faculteit;Herkomst;Hogerejaars;Herinschrijving;Aantal;meercode_V
21PB;2019;B;56604;B Psychologie;SOW;N;N;N;579;1.33
21PB;2019;B;56604;B Psychologie;SOW;E;N;N;107;1.33
21PB;2019;B;56604;B Psychologie;SOW;R;N;N;54;1.33
21PB;2019;B;56551;B Geneeskunde;MED;N;N;N;508;1.33
21PB;2019;B;56551;B Geneeskunde;MED;E;N;N;86;1.33
21PB;2019;B;56551;B Geneeskunde;MED;R;N;N;38;1.33
21PB;2019;B;50300;B Kunstmatige Intelligentie;SOW;N;N;N;424;1.33
21PB;2019;B;50300;B Kunstmatige Intelligentie;SOW;E;N;N;162;1.33
21PB;2019;B;50300;B Kunstmatige Intelligentie;SOW;R;N;N;88;1.33
21PB;2019;B;50645;B Bedrijfskunde;MAN;N;N;N;351;1.33
21PB;2019;B;50645;B Bedrijfskunde;MAN;E;N;N;135;1.33
21PB;2019;B;50645;B Bedrijfskunde;MAN;R;N;N;53;1.33
21PB;2019;B;56990;B Biomedische Wetenschappen;MED;N;N;N;272;1.33
21PB;2019;B;56990;B Biomedische Wetenschappen;MED;E;N;N;40;1.33
21PB;2019;B;56990;B Biomedische Wetenschappen;MED;R;N;N;19;1.33
21PB;2019;B;56615;B Communicatiewetenschap;SOW;N;N;N;253;1.33
21PB;2019;B;56615;B Communicatiewetenschap;SOW;E;N;N;39;1.33
21PB;2019;B;56615;B Communicatiewetenschap;SOW;R;N;N;14;1.33
21PB;2019;B;56981;B Politicologie;MAN;N;N;N;222;1.33
21PB;2019;B;56981;B Politicologie;MAN;E;N;N;63;1.33
21PB;2019;B;56981;B Politicologie;MAN;R;N;N;22;1.33
21PB;2019;B;56034;B Geschiedenis;FdL;N;N;N;184;1.33
21PB;2019;B;56034;B Geschiedenis;FdL;E;N;N;31;1.33
21PB;2019;B;56034;B Geschiedenis;FdL;R;N;N;11;1.33
21PB;2019;B;56980;B Wiskunde;FNWI;N;N;N;145;1.33
21PB;2019;B;56980;B Wiskunde;FNWI;E;N;N;50;1.33
21PB;2019;B;56980;B Wiskunde;FNWI;R;N;N;21;1.33
21PB;2019;B;56984;B Natuurkunde;FNWI;N;N;N;128;1.33
21PB;2019;B;56984;B Natuurkunde;FNWI;E;N;N;46;1.33
21PB;2019;B;56984;B Natuurkunde;FNWI;R;N;N;28;1.33
21PB;2019;B;56857;B Scheikunde;FNWI;N;N;N;97;1.33
21PB;2019;B;56857;B Scheikunde;FNWI;E;N;N;28;1.33
21PB;2019;B;56857;B Scheikunde;FNWI;R;N;N;13;1.33
21PB;2019;B;56081;B Filosofie;FdL;N;N;N;86;1.33
21PB;2019;B;56081;B Filosofie;FdL;E;N;N;23;1.33
21PB;2019;B;56081;B Filosofie;FdL;R;N;N;10;1.33
21PB;2019;M;60139;M Rechtsgeleerdheid;JUR;N;N;N;165;1.09
21PB;2019;M;60139;M Rechtsgeleerdheid;JUR;E;N;N;37;1.09
21PB;2019;M;60139;M Rechtsgeleerdheid;JUR;R;N;N;18;1.09
21PB;2019;M;60720;M Cognitive Neuroscience;SOW;N;N;N;107;1.09
21PB;2019;M;60720;M Cognitive Neuroscience;SOW;E;N;N;76;1.09
21PB;2019;M;60720;M Cognitive Neuroscience;SOW;R;N;N;41;1.09
21PB;2019;M;60300;M Informatica;SOW;N;N;N;94;1.09
21PB;2019;M;60300;M Informatica;SOW;E;N;N;65;1.09
21PB;2019;M;60300;M Informatica;SOW;R;N;N;34;1.09
21PB;2019;M;60710;M Molecular Mechanisms of Disease;FNWI;N;N;N;67;1.09
21PB;2019;M;60710;M Molecular Mechanisms of Disease;FNWI;E;N;N;46;1.09
21PB;2019;M;60710;M Molecular Mechanisms of Disease;FNWI;R;N;N;29;1.09
21PB;2019;M;60450;M Bestuurskunde;MAN;N;N;N;83;1.09
21PB;2019;M;60450;M Bestuurskunde;MAN;E;N;N;27;1.09
21PB;2019;M;60450;M Bestuurskunde;MAN;R;N;N;14;1.09
21PB;2019;M;60815;M Linguistiek;FdL;N;N;N;48;1.09
21PB;2019;M;60815;M Linguistiek;FdL;E;N;N;33;1.09
21PB;2019;M;60815;M Linguistiek;FdL;R;N;N;18;1.09
