Brincode;Studiejaar;Type_HO;Isatcode;Groepeernaam;Faculteit;Herkomst;Hogerejaars;Herinschrijving;Aantal;meercode_V
21PB;2018;B;56604;B Psychologie;SOW;N;N;N;448;1.28
21PB;2018;B;56604;B Psychologie;SOW;E;N;N;102;1.28
21PB;2018;B;56604;B Psychologie;SOW;R;N;N;42;1.28
21PB;2018;B;56551;B Geneeskunde;MED;N;N;N;473;1.28
21PB;2018;B;56551;B Geneeskunde;MED;E;N;N;83;1.28
21PB;2018;B;56551;B Geneeskunde;MED;R;N;N;35;1.28
21PB;2018;B;50300;B Kunstmatige Intelligentie;SOW;N;N;N;366;1.28
21PB;2018;B;50300;B Kunstmatige Intelligentie;SOW;E;N;N;138;1.28
21PB;2018;B;50300;B Kunstmatige Intelligentie;SOW;R;N;N;72;1.28
21PB;2018;B;50645;B Bedrijfskunde;MAN;N;N;N;323;1.28
21PB;2018;B;50645;B Bedrijfskunde;MAN;E;N;N;107;1.28
21PB;2018;B;50645;B Bedrijfskunde;MAN;R;N;N;50;1.28
21PB;2018;B;56990;B Biomedische Wetenschappen;MED;N;N;N;249;1.28
21PB;2018;B;56990;B Biomedische Wetenschappen;MED;E;N;N;39;1.28
21PB;2018;B;56990;B Biomedische Wetenschappen;MED;R;N;N;17;1.28
21PB;2018;B;56615;B Communicatiewetenschap;SOW;N;N;N;208;1.28
21PB;2018;B;56615;B Communicatiewetenschap;SOW;E;N;N;37;1.28
21PB;2018;B;56615;B Communicatiewetenschap;SOW;R;N;N;12;1.28
21PB;2018;B;56981;B Politicologie;MAN;N;N;N;214;1.28
21PB;2018;B;56981;B Politicologie;MAN;E;N;N;60;1.28
21PB;2018;B;56981;B Politicologie;MAN;R;N;N;21;1.28
21PB;2018;B;56034;B Geschiedenis;FdL;N;N;N;159;1.28
21PB;2018;B;56034;B Geschiedenis;FdL;E;N;N;26;1.28
21PB;2018;B;56034;B Geschiedenis;FdL;R;N;N;10;1.28
21PB;2018;B;56980;B Wiskunde;FNWI;N;N;N;127;1.28
21PB;2018;B;56980;B Wiskunde;FNWI;E;N;N;45;1.28
21PB;2018;B;56980;B Wiskunde;FNWI;R;N;N;21;1.28
21PB;2018;B;56984;B Natuurkunde;FNWI;N;N;N;114;1.28
21PB;2018;B;56984;B Natuurkunde;FNWI;E;N;N;38;1.28
21PB;2018;B;56984;B Natuurkunde;FNWI;R;N;N;24;1.28
21PB;2018;B;56857;B Scheikunde;FNWI;N;N;N;88;1.28
21PB;2018;B;56857;B Scheikunde;FNWI;E;N;N;23;1.28
21PB;2018;B;56857;B Scheikunde;FNWI;R;N;N;13;1.28
21PB;2018;B;56081;B Filosofie;FdL;N;N;N;73;1.28
21PB;2018;B;56081;B Filosofie;FdL;E;N;N;19;1.28
21PB;2018;B;56081;B Filosofie;FdL;R;N;N;9;1.28
21PB;2018;M;60139;M Rechtsgeleerdheid;JUR;N;N;N;158;1.12
21PB;2018;M;60139;M Rechtsgeleerdheid;JUR;E;N;N;38;1.12
21PB;2018;M;60139;M Rechtsgeleerdheid;JUR;R;N;N;17;1.12
21PB;2018;M;60720;M Cognitive Neuroscience;SOW;N;N;N;106;1.12
21PB;2018;M;60720;M Cognitive Neuroscience;SOW;E;N;N;76;1.12
21PB;2018;M;60720;M Cognitive Neuroscience;SOW;R;N;N;41;1.12
21PB;2018;M;60300;M Informatica;SOW;N;N;N;88;1.12
21PB;2018;M;60300;M Informatica;SOW;E;N;N;58;1.12
21PB;2018;M;60300;M Informatica;SOW;R;N;N;29;1.12
21PB;2018;M;60710;M Molecular Mechanisms of Disease;FNWI;N;N;N;62;1.12
21PB;2018;M;60710;M Molecular Mechanisms of Disease;FNWI;E;N;N;47;1.12
21PB;2018;M;60710;M Molecular Mechanisms of Disease;FNWI;R;N;N;27;1.12
21PB;2018;M;60450;M Bestuurskunde;MAN;N;N;N;74;1.12
21PB;2018;M;60450;M Bestuurskunde;MAN;E;N;N;27;1.12
21PB;2018;M;60450;M Bestuurskunde;MAN;R;N;N;15;1.12
21PB;2018;M;60815;M Linguistiek;FdL;N;N;N;50;1.12
21PB;2018;M;60815;M Linguistiek;FdL;E;N;N;33;1.12
21PB;2018;M;60815;M Linguistiek;FdL;R;N;N;17;1.12
