Brincode;Studiejaar;Type_HO;Isatcode;Groepeernaam;Faculteit;Herkomst;Hogerejaars;Herinschrijving;Aantal;meercode_V
21PB;2019;B;56604;B Psychologie;SOW;N;N;N;413;1.33
21PB;2019;B;56604;B Psychologie;SOW;E;N;N;78;1.33
21PB;2019;B;56604;B Psychologie;SOW;R;N;N;39;1.33
21PB;2019;B;56551;B Geneeskunde;MED;N;N;N;374;1.33
21PB;2019;B;56551;B Geneeskunde;MED;E;N;N;63;1.33
21PB;2019;B;56551;B Geneeskunde;MED;R;N;N;27;1.33
21PB;2019;B;50300;B Kunstmatige Intelligentie;SOW;N;N;N;319;1.33
21PB;2019;B;50300;B Kunstmatige Intelligentie;SOW;E;N;N;120;1.33
21PB;2019;B;50300;B Kunstmatige Intelligentie;SOW;R;N;N;66;1.33
21PB;2019;B;50645;B Bedrijfskunde;MAN;N;N;N;257;1.33
21PB;2019;B;50645;B Bedrijfskunde;MAN;E;N;N;101;1.33
21PB;2019;B;50645;B Bedrijfskunde;MAN;R;N;N;38;1.33
21PB;2019;B;56990;B Biomedische Wetenschappen;MED;N;N;N;200;1.33
21PB;2019;B;56990;B Biomedische Wetenschappen;MED;E;N;N;30;1.33
21PB;2019;B;56990;B Biomedische Wetenschappen;MED;R;N;N;14;1.33
21PB;2019;B;56615;B Communicatiewetenschap;SOW;N;N;N;182;1.33
21PB;2019;B;56615;B Communicatiewetenschap;SOW;E;N;N;29;1.33
21PB;2019;B;56615;B Communicatiewetenschap;SOW;R;N;N;10;1.33
21PB;2019;B;56981;B Politicologie;MAN;N;N;N;162;1.33
21PB;2019;B;56981;B Politicologie;MAN;E;N;N;48;1.33
21PB;2019;B;56981;B Politicologie;MAN;R;N;N;16;1.33
21PB;2019;B;56034;B Geschiedenis;FdL;N;N;N;137;1.33
21PB;2019;B;56034;B Geschiedenis;FdL;E;N;N;23;1.33
21PB;2019;B;56034;B Geschiedenis;FdL;R;N;N;8;1.33
21PB;2019;B;56980;B Wiskunde;FNWI;N;N;N;106;1.33
21PB;2019;B;56980;B Wiskunde;FNWI;E;N;N;37;1.33
21PB;2019;B;56980;B Wiskunde;FNWI;R;N;N;15;1.33
21PB;2019;B;56984;B Natuurkunde;FNWI;N;N;N;93;1.33
21PB;2019;B;56984;B Natuurkunde;FNWI;E;N;N;34;1.33
21PB;2019;B;56984;B Natuurkunde;FNWI;R;N;N;20;1.33
21PB;2019;B;56857;B Scheikunde;FNWI;N;N;N;72;1.33
21PB;2019;B;56857;B Scheikunde;FNWI;E;N;N;21;1.33
21PB;2019;B;56857;B Scheikunde;FNWI;R;N;N;10;1.33
21PB;2019;B;56081;B Filosofie;FdL;N;N;N;64;1.33
21PB;2019;B;56081;B Filosofie;FdL;E;N;N;16;1.33
21PB;2019;B;56081;B Filosofie;FdL;R;N;N;8;1.33
21PB;2019;M;60139;M Rechtsgeleerdheid;JUR;N;N;N;137;1.09
21PB;2019;M;60139;M Rechtsgeleerdheid;JUR;E;N;N;31;1.09
21PB;2019;M;60139;M Rechtsgeleerdheid;JUR;R;N;N;15;1.09
21PB;2019;M;60720;M Cognitive Neuroscience;SOW;N;N;N;88;1.09
21PB;2019;M;60720;M Cognitive Neuroscience;SOW;E;N;N;65;1.09
21PB;2019;M;60720;M Cognitive Neuroscience;SOW;R;N;N;35;1.09
21PB;2019;M;60300;M Informatica;SOW;N;N;N;78;1.09
21PB;2019;M;60300;M Informatica;SOW;E;N;N;55;1.09
21PB;2019;M;60300;M Informatica;SOW;R;N;N;28;1.09
21PB;2019;M;60710;M Molecular Mechanisms of Disease;FNWI;N;N;N;56;1.09
21PB;2019;M;60710;M Molecular Mechanisms of Disease;FNWI;E;N;N;39;1.09
21PB;2019;M;60710;M Molecular Mechanisms of Disease;FNWI;R;N;N;24;1.09
21PB;2019;M;60450;M Bestuurskunde;MAN;N;N;N;70;1.09
21PB;2019;M;60450;M Bestuurskunde;MAN;E;N;N;23;1.09
21PB;2019;M;60450;M Bestuurskunde;MAN;R;N;N;12;1.09
21PB;2019;M;60815;M Linguistiek;FdL;N;N;N;41;1.09
21PB;2019;M;60815;M Linguistiek;FdL;E;N;N;27;1.09
21PB;2019;M;60815;M Linguistiek;FdL;R;N;N;15;1.09
