Brincode;Studiejaar;Type_HO;Isatcode;Groepeernaam;Faculteit;Herkomst;Hogerejaars;Herinschrijving;Aantal;meercode_V
21PB;2024;B;56604;B Psychologie;SOW;N;N;N;627;1.34
21PB;2024;B;56604;B Psychologie;SOW;E;N;N;124;1.34
21PB;2024;B;56604;B Psychologie;SOW;R;N;N;61;1.34
21PB;2024;B;56551;B Geneeskunde;MED;N;N;N;608;1.34
21PB;2024;B;56551;B Geneeskunde;MED;E;N;N;98;1.34
21PB;2024;B;56551;B Geneeskunde;MED;R;N;N;44;1.34
21PB;2024;B;50300;B Kunstmatige Intelligentie;SOW;N;N;N;434;1.34
21PB;2024;B;50300;B Kunstmatige Intelligentie;SOW;E;N;N;176;1.34
21PB;2024;B;50300;B Kunstmatige Intelligentie;SOW;R;N;N;94;1.34
21PB;2024;B;50645;B Bedrijfskunde;MAN;N;N;N;369;1.34
21PB;2024;B;50645;B Bedrijfskunde;MAN;E;N;N;159;1.34
21PB;2024;B;50645;B Bedrijfskunde;MAN;R;N;N;57;1.34
21PB;2024;B;56990;B Biomedische Wetenschappen;MED;N;N;N;336;1.34
21PB;2024;B;56990;B Biomedische Wetenschappen;MED;E;N;N;52;1.34
21PB;2024;B;56990;B Biomedische Wetenschappen;MED;R;N;N;22;1.34
21PB;2024;B;56615;B Communicatiewetenschap;SOW;N;N;N;277;1.34
21PB;2024;B;56615;B Communicatiewetenschap;SOW;E;N;N;47;1.34
21PB;2024;B;56615;B Communicatiewetenschap;SOW;R;N;N;15;1.34
21PB;2024;B;56981;B Politicologie;MAN;N;N;N;252;1.34
21PB;2024;B;56981;B Politicologie;MAN;E;N;N;70;1.34
21PB;2024;B;56981;B Politicologie;MAN;R;N;N;24;1.34
21PB;2024;B;56034;B Geschiedenis;FdL;N;N;N;224;1.34
21PB;2024;B;56034;B Geschiedenis;FdL;E;N;N;38;1.34
21PB;2024;B;56034;B Geschiedenis;FdL;R;N;N;14;1.34
21PB;2024;B;56980;B Wiskunde;FNWI;N;N;N;167;1.34
21PB;2024;B;56980;B Wiskunde;FNWI;E;N;N;57;1.34
21PB;2024;B;56980;B Wiskunde;FNWI;R;N;N;25;1.34
21PB;2024;B;56984;B Natuurkunde;FNWI;N;N;N;152;1.34
21PB;2024;B;56984;B Natuurkunde;FNWI;E;N;N;52;1.34
21PB;2024;B;56984;B Natuurkunde;FNWI;R;N;N;32;1.34
21PB;2024;B;56857;B Scheikunde;FNWI;N;N;N;112;1.34
21PB;2024;B;56857;B Scheikunde;FNWI;E;N;N;31;1.34
21PB;2024;B;56857;B Scheikunde;FNWI;R;N;N;15;1.34
21PB;2024;B;56081;B Filosofie;FdL;N;N;N;113;1.34
21PB;2024;B;56081;B Filosofie;FdL;E;N;N;26;1.34
21PB;2024;B;56081;B Filosofie;FdL;R;N;N;11;1.34
21PB;2024;M;60139;M Rechtsgeleerdheid;JUR;N;N;N;204;1.11
21PB;2024;M;60139;M Rechtsgeleerdheid;JUR;E;N;N;42;1.11
21PB;2024;M;60139;M Rechtsgeleerdheid;JUR;R;N;N;23;1.11
21PB;2024;M;60720;M Cognitive Neuroscience;SOW;N;N;N;132;1.11
21PB;2024;M;60720;M Cognitive Neuroscience;SOW;E;N;N;78;1.11
21PB;2024;M;60720;M Cognitive Neuroscience;SOW;R;N;N;50;1.11
21PB;2024;M;60300;M Informatica;SOW;N;N;N;111;1.11
21PB;2024;M;60300;M Informatica;SOW;E;N;N;71;1.11
21PB;2024;M;60300;M Informatica;SOW;R;N;N;40;1.11
21PB;2024;M;60710;M Molecular Mechanisms of Disease;FNWI;N;N;N;80;1.11
21PB;2024;M;60710;M Molecular Mechanisms of Disease;FNWI;E;N;N;49;1.11
21PB;2024;M;60710;M Molecular Mechanisms of Disease;FNWI;R;N;N;34;1.11
21PB;2024;M;60450;M Bestuurskunde;MAN;N;N;N;91;1.11
21PB;2024;M;60450;M Bestuurskunde;MAN;E;N;N;33;1.11
21PB;2024;M;60450;M Bestuurskunde;MAN;R;N;N;16;1.11
21PB;2024;M;60815;M Linguistiek;FdL;N;N;N;66;1.11
21PB;2024;M;60815;M Linguistiek;FdL;E;N;N;38;1.11
21PB;2024;M;60815;M Linguistiek;FdL;R;N;N;19;1.11
