Brincode;Studiejaar;Type_HO;Isatcode;Groepeernaam;Faculteit;Herkomst;Hogerejaars;Herinschrijving;Aantal;meercode_V
21PB;2018;B;56604;B Psychologie;SOW;N;N;N;208;1.28
21PB;2018;B;56604;B Psychologie;SOW;E;N;N;47;1.28
21PB;2018;B;56604;B Psychologie;SOW;R;N;N;21;1.28
21PB;2018;B;56551;B Geneeskunde;MED;N;N;N;231;1.28
21PB;2018;B;56551;B Geneeskunde;MED;E;N;N;39;1.28
21PB;2018;B;56551;B Geneeskunde;MED;R;N;N;17;1.28
21PB;2018;B;50300;B Kunstmatige Intelligentie;SOW;N;N;N;171;1.28
21PB;2018;B;50300;B Kunstmatige Intelligentie;SOW;E;N;N;66;1.28
21PB;2018;B;50300;B Kunstmatige Intelligentie;SOW;R;N;N;36;1.28
21PB;2018;B;50645;B Bedrijfskunde;MAN;N;N;N;158;1.28
21PB;2018;B;50645;B Bedrijfskunde;MAN;E;N;N;53;1.28
21PB;2018;B;50645;B Bedrijfskunde;MAN;R;N;N;24;1.28
21PB;2018;B;56990;B Biomedische Wetenschappen;MED;N;N;N;116;1.28
21PB;2018;B;56990;B Biomedische Wetenschappen;MED;E;N;N;19;1.28
21PB;2018;B;56990;B Biomedische Wetenschappen;MED;R;N;N;8;1.28
21PB;2018;B;56615;B Communicatiewetenschap;SOW;N;N;N;103;1.28
21PB;2018;B;56615;B Communicatiewetenschap;SOW;E;N;N;17;1.28
21PB;2018;B;56615;B Communicatiewetenschap;SOW;R;N;N;6;1.28
21PB;2018;B;56981;B Politicologie;MAN;N;N;N;109;1.28
21PB;2018;B;56981;B Politicologie;MAN;E;N;N;30;1.28
21PB;2018;B;56981;B Politicologie;MAN;R;N;N;10;1.28
21PB;2018;B;56034;B Geschiedenis;FdL;N;N;N;73;1.28
21PB;2018;B;56034;B Geschiedenis;FdL;E;N;N;13;1.28
21PB;2018;B;56034;B Geschiedenis;FdL;R;N;N;5;1.28
21PB;2018;B;56980;B Wiskunde;FNWI;N;N;N;63;1.28
21PB;2018;B;56980;B Wiskunde;FNWI;E;N;N;22;1.28
21PB;2018;B;56980;B Wiskunde;FNWI;R;N;N;10;1.28
21PB;2018;B;56984;B Natuurkunde;FNWI;N;N;N;53;1.28
21PB;2018;B;56984;B Natuurkunde;FNWI;E;N;N;19;1.28
21PB;2018;B;56984;B Natuurkunde;FNWI;R;N;N;11;1.28
21PB;2018;B;56857;B Scheikunde;FNWI;N;N;N;43;1.28
21PB;2018;B;56857;B Scheikunde;FNWI;E;N;N;11;1.28
21PB;2018;B;56857;B Scheikunde;FNWI;R;N;N;6;1.28
21PB;2018;B;56081;B Filosofie;FdL;N;N;N;34;1.28
21PB;2018;B;56081;B Filosofie;FdL;E;N;N;9;1.28
21PB;2018;B;56081;B Filosofie;FdL;R;N;N;4;1.28
21PB;2018;M;60139;M Rechtsgeleerdheid;JUR;N;N;N;102;1.12
21PB;2018;M;60139;M Rechtsgeleerdheid;JUR;E;N;N;25;1.12
21PB;2018;M;60139;M Rechtsgeleerdheid;JUR;R;N;N;11;1.12
21PB;2018;M;60720;M Cognitive Neuroscience;SOW;N;N;N;70;1.12
21PB;2018;M;60720;M Cognitive Neuroscience;SOW;E;N;N;48;1.12
21PB;2018;M;60720;M Cognitive Neuroscience;SOW;R;N;N;26;1.12
21PB;2018;M;60300;M Informatica;SOW;N;N;N;55;1.12
21PB;2018;M;60300;M Informatica;SOW;E;N;N;37;1.12
21PB;2018;M;60300;M Informatica;SOW;R;N;N;19;1.12
21PB;2018;M;60710;M Molecular Mechanisms of Disease;FNWI;N;N;N;40;1.12
21PB;2018;M;60710;M Molecular Mechanisms of Disease;FNWI;E;N;N;30;1.12
21PB;2018;M;60710;M Molecular Mechanisms of Disease;FNWI;R;N;N;18;1.12
21PB;2018;M;60450;M Bestuurskunde;MAN;N;N;N;49;1.12
21PB;2018;M;60450;M Bestuurskunde;MAN;E;N;N;17;1.12
21PB;2018;M;60450;M Bestuurskunde;MAN;R;N;N;9;1.12
21PB;2018;M;60815;M Linguistiek;FdL;N;N;N;32;1.12
21PB;2018;M;60815;M Linguistiek;FdL;E;N;N;21;1.12
21PB;2018;M;60815;M Linguistiek;FdL;R;N;N;11;1.12
