Brincode;Studiejaar;Type_HO;Isatcode;Groepeernaam;Faculteit;Herkomst;Hogerejaars;Herinschrijving;Aantal;meercode_V
21PB;2023;B;56604;B Psychologie;SOW;N;N;N;666;1.32
21PB;2023;B;56604;B Psychologie;SOW;E;N;N;119;1.32
21PB;2023;B;56604;B Psychologie;SOW;R;N;N;54;1.32
21PB;2023;B;56551;B Geneeskunde;MED;N;N;N;592;1.32
21PB;2023;B;56551;B Geneeskunde;MED;E;N;N;108;1.32
21PB;2023;B;56551;B Geneeskunde;MED;R;N;N;44;1.32
21PB;2023;B;50300;B Kunstmatige Intelligentie;SOW;N;N;N;447;1.32
21PB;2023;B;50300;B Kunstmatige Intelligentie;SOW;E;N;N;180;1.32
21PB;2023;B;50300;B Kunstmatige Intelligentie;SOW;R;N;N;95;1.32
21PB;2023;B;50645;B Bedrijfskunde;MAN;N;N;N;420;1.32
21PB;2023;B;50645;B Bedrijfskunde;MAN;E;N;N;153;1.32
21PB;2023;B;50645;B Bedrijfskunde;MAN;R;N;N;61;1.32
21PB;2023;B;56990;B Biomedische Wetenschappen;MED;N;N;N;301;1.32
21PB;2023;B;56990;B Biomedische Wetenschappen;MED;E;N;N;50;1.32
21PB;2023;B;56990;B Biomedische Wetenschappen;MED;R;N;N;20;1.32
21PB;2023;B;56615;B Communicatiewetenschap;SOW;N;N;N;293;1.32
21PB;2023;B;56615;B Communicatiewetenschap;SOW;E;N;N;49;1.32
21PB;2023;B;56615;B Communicatiewetenschap;SOW;R;N;N;16;1.32
21PB;2023;B;56981;B Politicologie;MAN;N;N;N;244;1.32
21PB;2023;B;56981;B Politicologie;MAN;E;N;N;70;1.32
21PB;2023;B;56981;B Politicologie;MAN;R;N;N;23;1.32
21PB;2023;B;56034;B Geschiedenis;FdL;N;N;N;213;1.32
21PB;2023;B;56034;B Geschiedenis;FdL;E;N;N;36;1.32
21PB;2023;B;56034;B Geschiedenis;FdL;R;N;N;11;1.32
21PB;2023;B;56980;B Wiskunde;FNWI;N;N;N;156;1.32
21PB;2023;B;56980;B Wiskunde;FNWI;E;N;N;57;1.32
21PB;2023;B;56980;B Wiskunde;FNWI;R;N;N;27;1.32
21PB;2023;B;56984;B Natuurkunde;FNWI;N;N;N;151;1.32
21PB;2023;B;56984;B Natuurkunde;FNWI;E;N;N;47;1.32
21PB;2023;B;56984;B Natuurkunde;FNWI;R;N;N;33;1.32
21PB;2023;B;56857;B Scheikunde;FNWI;N;N;N;111;1.32
21PB;2023;B;56857;B Scheikunde;FNWI;E;N;N;31;1.32
21PB;2023;B;56857;B Scheikunde;FNWI;R;N;N;15;1.32
21PB;2023;B;56081;B Filosofie;FdL;N;N;N;90;1.32
21PB;2023;B;56081;B Filosofie;FdL;E;N;N;26;1.32
21PB;2023;B;56081;B Filosofie;FdL;R;N;N;9;1.32
21PB;2023;M;60139;M Rechtsgeleerdheid;JUR;N;N;N;180;1.1
21PB;2023;M;60139;M Rechtsgeleerdheid;JUR;E;N;N;37;1.1
21PB;2023;M;60139;M Rechtsgeleerdheid;JUR;R;N;N;21;1.1
21PB;2023;M;60720;M Cognitive Neuroscience;SOW;N;N;N;125;1.1
21PB;2023;M;60720;M Cognitive Neuroscience;SOW;E;N;N;75;1.1
21PB;2023;M;60720;M Cognitive Neuroscience;SOW;R;N;N;44;1.1
21PB;2023;M;60300;M Informatica;SOW;N;N;N;105;1.1
21PB;2023;M;60300;M Informatica;SOW;E;N;N;67;1.1
21PB;2023;M;60300;M Informatica;SOW;R;N;N;36;1.1
21PB;2023;M;60710;M Molecular Mechanisms of Disease;FNWI;N;N;N;77;1.1
21PB;2023;M;60710;M Molecular Mechanisms of Disease;FNWI;E;N;N;52;1.1
21PB;2023;M;60710;M Molecular Mechanisms of Disease;FNWI;R;N;N;28;1.1
21PB;2023;M;60450;M Bestuurskunde;MAN;N;N;N;85;1.1
21PB;2023;M;60450;M Bestuurskunde;MAN;E;N;N;31;1.1
21PB;2023;M;60450;M Bestuurskunde;MAN;R;N;N;15;1.1
21PB;2023;M;60815;M Linguistiek;FdL;N;N;N;56;1.1
21PB;2023;M;60815;M Linguistiek;FdL;E;N;N;36;1.1
21PB;2023;M;60815;M Linguistiek;FdL;R;N;N;19;1.1
