Brincode;Studiejaar;Type_HO;Isatcode;Groepeernaam;Faculteit;Herkomst;Hogerejaars;Herinschrijving;Aantal;meercode_V
21PB;2021;B;56604;B Psychologie;SOW;N;N;N;450;1.3
21PB;2021;B;56604;B Psychologie;SOW;E;N;N;83;1.3
21PB;2021;B;56604;B Psychologie;SOW;R;N;N;34;1.3
21PB;2021;B;56551;B Geneeskunde;MED;N;N;N;369;1.3
21PB;2021;B;56551;B Geneeskunde;MED;E;N;N;61;1.3
21PB;2021;B;56551;B Geneeskunde;MED;R;N;N;26;1.3
21PB;2021;B;50300;B Kunstmatige Intelligentie;SOW;N;N;N;299;1.3
21PB;2021;B;50300;B Kunstmatige Intelligentie;SOW;E;N;N;119;1.3
21PB;2021;B;50300;B Kunstmatige Intelligentie;SOW;R;N;N;66;1.3
21PB;2021;B;50645;B Bedrijfskunde;MAN;N;N;N;244;1.3
21PB;2021;B;50645;B Bedrijfskunde;MAN;E;N;N;97;1.3
21PB;2021;B;50645;B Bedrijfskunde;MAN;R;N;N;40;1.3
21PB;2021;B;56990;B Biomedische Wetenschappen;MED;N;N;N;204;1.3
21PB;2021;B;56990;B Biomedische Wetenschappen;MED;E;N;N;34;1.3
21PB;2021;B;56990;B Biomedische Wetenschappen;MED;R;N;N;14;1.3
21PB;2021;B;56615;B Communicatiewetenschap;SOW;N;N;N;177;1.3
21PB;2021;B;56615;B Communicatiewetenschap;SOW;E;N;N;29;1.3
21PB;2021;B;56615;B Communicatiewetenschap;SOW;R;N;N;10;1.3
21PB;2021;B;56981;B Politicologie;MAN;N;N;N;153;1.3
21PB;2021;B;56981;B Politicologie;MAN;E;N;N;42;1.3
21PB;2021;B;56981;B Politicologie;MAN;R;N;N;18;1.3
21PB;2021;B;56034;B Geschiedenis;FdL;N;N;N;143;1.3
21PB;2021;B;56034;B Geschiedenis;FdL;E;N;N;24;1.3
21PB;2021;B;56034;B Geschiedenis;FdL;R;N;N;8;1.3
21PB;2021;B;56980;B Wiskunde;FNWI;N;N;N;100;1.3
21PB;2021;B;56980;B Wiskunde;FNWI;E;N;N;35;1.3
21PB;2021;B;56980;B Wiskunde;FNWI;R;N;N;17;1.3
21PB;2021;B;56984;B Natuurkunde;FNWI;N;N;N;88;1.3
21PB;2021;B;56984;B Natuurkunde;FNWI;E;N;N;35;1.3
21PB;2021;B;56984;B Natuurkunde;FNWI;R;N;N;19;1.3
21PB;2021;B;56857;B Scheikunde;FNWI;N;N;N;69;1.3
21PB;2021;B;56857;B Scheikunde;FNWI;E;N;N;20;1.3
21PB;2021;B;56857;B Scheikunde;FNWI;R;N;N;11;1.3
21PB;2021;B;56081;B Filosofie;FdL;N;N;N;66;1.3
21PB;2021;B;56081;B Filosofie;FdL;E;N;N;17;1.3
21PB;2021;B;56081;B Filosofie;FdL;R;N;N;6;1.3
21PB;2021;M;60139;M Rechtsgeleerdheid;JUR;N;N;N;130;1.07
21PB;2021;M;60139;M Rechtsgeleerdheid;JUR;E;N;N;32;1.07
21PB;2021;M;60139;M Rechtsgeleerdheid;JUR;R;N;N;17;1.07
21PB;2021;M;60720;M Cognitive Neuroscience;SOW;N;N;N;96;1.07
21PB;2021;M;60720;M Cognitive Neuroscience;SOW;E;N;N;68;1.07
21PB;2021;M;60720;M Cognitive Neuroscience;SOW;R;N;N;35;1.07
21PB;2021;M;60300;M Informatica;SOW;N;N;N;79;1.07
21PB;2021;M;60300;M Informatica;SOW;E;N;N;52;1.07
21PB;2021;M;60300;M Informatica;SOW;R;N;N;28;1.07
21PB;2021;M;60710;M Molecular Mechanisms of Disease;FNWI;N;N;N;52;1.07
21PB;2021;M;60710;M Molecular Mechanisms of Disease;FNWI;E;N;N;40;1.07
21PB;2021;M;60710;M Molecular Mechanisms of Disease;FNWI;R;N;N;26;1.07
21PB;2021;M;60450;M Bestuurskunde;MAN;N;N;N;73;1.07
21PB;2021;M;60450;M Bestuurskunde;MAN;E;N;N;22;1.07
21PB;2021;M;60450;M Bestuurskunde;MAN;R;N;N;13;1.07
21PB;2021;M;60815;M Linguistiek;FdL;N;N;N;47;1.07
21PB;2021;M;60815;M Linguistiek;FdL;E;N;N;30;1.07
21PB;2021;M;60815;M Linguistiek;FdL;R;N;N;14;1.07
